id,author_id,created_at,geo,retweet_count,reply_count,like_count,qoute_count,text,entities,context_annotations
1415972727387836417,1072187272815149057,2021-07-16 09:53:00+00:00,,24,30,123,6,📢 Alle heutigen #FridaysForFuture-Streiks mit Zeit und Ort findet ihr in der Übersicht unten und immer aktuell auf unserer Website: https://t.co/DVaavyJdEE! https://t.co/lCoXOQ3yIt,"{'hashtags': [{'start': 16, 'end': 33, 'tag': 'FridaysForFuture'}], 'urls': [{'start': 132, 'end': 155, 'url': 'https://t.co/DVaavyJdEE', 'expanded_url': 'http://FridaysForFuture.de/Streiktermine', 'display_url': 'FridaysForFuture.de/Streiktermine', 'status': 200, 'unwound_url': 'https://fridaysforfuture.de/Streiktermine/'}, {'start': 157, 'end': 180, 'url': 'https://t.co/lCoXOQ3yIt', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1415972727387836417/photo/1', 'display_url': 'pic.twitter.com/lCoXOQ3yIt', 'media_key': '3_1415971309717180419'}]}",[]
1415967892609413122,1072187272815149057,2021-07-16 09:33:47+00:00,,259,326,978,46,"Auch heute streiken wir deutschlandweit für die Bekämpfung der Klimakrise.

Unser Mitgefühl &amp; unsere Solidarität gelten allen Betroffenen der Hochwasserkatastrophe.

Aktivist*innen von #FridaysForFuture aus den überschwemmten Gebieten fordern ein Ende dieser Katastrophen-Politik: https://t.co/T0gbMXWBnO","{'hashtags': [{'start': 189, 'end': 206, 'tag': 'FridaysForFuture'}], 'urls': [{'start': 285, 'end': 308, 'url': 'https://t.co/T0gbMXWBnO', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1415967892609413122/video/1', 'display_url': 'pic.twitter.com/T0gbMXWBnO', 'media_key': '13_1415966994847969283'}]}",[]
1415707980180430852,1072187272815149057,2021-07-15 16:20:59+00:00,,125,33,681,5,"Über 40 Menschen sind bereits gestorben. Unsere Gedanken sind bei all ihren Angehörigen und denen aller Vermisster.

Auch morgen werden wir streiken: für eine Politik, die die Gefahren der Klimakrise reduziert und in Solidarität mit allen von ihr Betroffenen – hier und weltweit. https://t.co/etYQlxuU3b","{'urls': [{'start': 280, 'end': 303, 'url': 'https://t.co/etYQlxuU3b', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1415707980180430852/photo/1', 'display_url': 'pic.twitter.com/etYQlxuU3b', 'media_key': '3_1415707756141633539'}]}",[]
1415643373013196801,1072187272815149057,2021-07-15 12:04:16+00:00,,226,25,1075,12,"Kurze Erinnerung: Am 24. September streikt #FridaysForFuture weltweit, um uns mit den Betroffenen der Klimakrise zu solidarisieren und einen Systemwechsel zur Einhaltung der 1,5°C-Grenze zu fordern.

Nie war das wichtiger als jetzt. #AlleFürsKlima","{'hashtags': [{'start': 43, 'end': 60, 'tag': 'FridaysForFuture'}, {'start': 233, 'end': 247, 'tag': 'AlleFürsKlima'}]}",[]
1415605652160983040,1072187272815149057,2021-07-15 09:34:22+00:00,,31,11,324,3,"Die #Klimakrise bringt die globale Windströmung ins Wanken und führt so zu extremen Wetterlagen wie dem aktuellen Starkregen.

Die Politik muss jetzt das 1,5°C-Limit ernstnehmen, damit diese Extreme nicht noch viel häufiger und dramatischer werden!
https://t.co/BPjwarxiSH","{'hashtags': [{'start': 4, 'end': 15, 'tag': 'Klimakrise'}], 'urls': [{'start': 249, 'end': 272, 'url': 'https://t.co/BPjwarxiSH', 'expanded_url': 'https://zdf.de/nachrichten/panorama/wetter-tief-bernd-globale-klimakrise-erhitzung-100.html', 'display_url': 'zdf.de/nachrichten/pa…', 'status': 200, 'unwound_url': 'https://www.zdf.de/nachrichten/panorama/wetter-tief-bernd-globale-klimakrise-erhitzung-100.html'}]}",[]
1415605650588110848,1072187272815149057,2021-07-15 09:34:22+00:00,,565,45,2976,36,"Unsere Gedanken sind heute bei allen Betroffenen der Flutwellen. Für die Arbeit der Helfer*innen sind wir besonders dankbar.

In Zeiten wie diesen ist es wichtig, die Ursachen nicht verschweigen: Die Klimakrise ist hier und jetzt.

Es ist Zeit, zu handeln.
https://t.co/BgZinMkbnj","{'urls': [{'start': 257, 'end': 280, 'url': 'https://t.co/BgZinMkbnj', 'expanded_url': 'https://twitter.com/MdBdesGrauens/status/1415402928324628488/video/1', 'display_url': 'pic.twitter.com/BgZinMkbnj', 'media_key': '7_1415402060036640775'}]}",[]
1415326299820904450,1072187272815149057,2021-07-14 15:04:20+00:00,,88,21,573,6,"Die EU-Kommission feiert sich. Wenn die Welt aber brennt, die #Klimakrise Hitzerekorde aufstellt &amp; Menschen sterben, sind *Maßnahmen noch ein paar Jahre aufschieben*, *Vielleicht ist Gas ja grün* und *1,5°C wollen wir nicht erreichen* eben scheiß Antworten. #FitForClimateDisaster","{'hashtags': [{'start': 62, 'end': 73, 'tag': 'Klimakrise'}, {'start': 262, 'end': 284, 'tag': 'FitForClimateDisaster'}]}",[]
1414914211906572290,1072187272815149057,2021-07-13 11:46:50+00:00,,2,1,61,0,"Kleine Korrektur zum 1. Punkt:
https://t.co/gvM1mNy4eC","{'urls': [{'start': 31, 'end': 54, 'url': 'https://t.co/gvM1mNy4eC', 'expanded_url': 'https://twitter.com/patzelt_tom/status/1414913707239477250?s=20', 'display_url': 'twitter.com/patzelt_tom/st…'}]}",[]
1414876079882481671,1072187272815149057,2021-07-13 09:15:19+00:00,,147,17,595,5,"Die neue Crowd-Recherche von @correctiv_org ergibt:

– jede 5. deutsche Kommune hat ein Interesse am Gewinn fossiler Konzerne
– allein 57 Kommunen in NRW halten 12% an #RWE
– die Stadt Dortmund besitzt 24,5 Millionen RWE-Aktien

Beenden wir diesen Quatsch.
https://t.co/pN2l7RXRGS","{'hashtags': [{'start': 168, 'end': 172, 'tag': 'RWE'}], 'mentions': [{'start': 29, 'end': 43, 'username': 'correctiv_org', 'id': '2301638324'}], 'urls': [{'start': 257, 'end': 280, 'url': 'https://t.co/pN2l7RXRGS', 'expanded_url': 'https://correctiv.org/aktuelles/klimawandel/2021/07/09/nrw-so-profitieren-kommunen-von-klimaschaedlicher-kohle/', 'display_url': 'correctiv.org/aktuelles/klim…', 'status': 200, 'title': 'NRW: So profitieren Kommunen von klimaschädlicher Kohle', 'description': 'Viele Kommunen in NRW hängen an der Kohle. Eine Crowd-Recherche von CORRECTIV macht transparent an welchen Unternehmen sie beteiligt sind.', 'unwound_url': 'https://correctiv.org/aktuelles/klimawandel/2021/07/09/nrw-so-profitieren-kommunen-von-klimaschaedlicher-kohle/'}]}","[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10039036407', 'name': 'Bundesliga Soccer', 'description': 'Soccer action from the German Bundesliga.'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10039215494', 'name': 'Bundesliga Soccer'}}]"
1414866940720558083,1072187272815149057,2021-07-13 08:39:00+00:00,,425,68,2070,23,"""Ein Teil des Löschwassers verdunstet, bevor es die Flammen erreicht.""

Wäre jetzt ein guter Zeitpunkt, über 18 weitere Jahre Kohle, 50 Mrd. Euro fossiler Subventionen und den unwirksamen CO2-Preis zu sprechen, oder sind wir zu beschäftigt mit der Entfesselung der Wirtschaft? https://t.co/I5gdcZGZPi","{'urls': [{'start': 277, 'end': 300, 'url': 'https://t.co/I5gdcZGZPi', 'expanded_url': 'https://twitter.com/ZDFheute/status/1414616656911998983', 'display_url': 'twitter.com/ZDFheute/statu…'}]}",[]
1413825573818978304,1072187272815149057,2021-07-10 11:40:59+00:00,,214,0,0,0,"RT @BS_AnneFrank: Musikerin, Auschwitz-Überlebende, Antifaschistin – Esther Bejarano ist im Alter von 97J gestorben. Seit den 60ern kämpfte…","{'mentions': [{'start': 3, 'end': 16, 'username': 'BS_AnneFrank', 'id': '730052705310392320'}]}","[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '834828264786898945', 'name': 'Drinks', 'description': 'Drinks'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '834828445238431744', 'name': 'Generic Drinks', 'description': 'Generic Drinks'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '850142258871418880', 'name': 'Beer', 'description': 'Beer'}}]"
1413797376100290561,1072187272815149057,2021-07-10 09:48:56+00:00,,63,19,470,2,"💥 Von Hamburg bis Heidelberg: Gestern sind wir wieder in über 20 Städten auf der Straße gewesen!
Gemeinsam haben wir gezeigt, dass jede Partei einen Plan für das 1,5°C-Limit haben muss - egal wie konservativ oder progressiv. 

Die Klimakrise geht uns alle an! 🌏 https://t.co/v4zslG6Rsp","{'urls': [{'start': 262, 'end': 285, 'url': 'https://t.co/v4zslG6Rsp', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1413797376100290561/photo/1', 'display_url': 'pic.twitter.com/v4zslG6Rsp', 'media_key': '3_1413797359881015301'}, {'start': 262, 'end': 285, 'url': 'https://t.co/v4zslG6Rsp', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1413797376100290561/photo/1', 'display_url': 'pic.twitter.com/v4zslG6Rsp', 'media_key': '3_1413797364201033730'}, {'start': 262, 'end': 285, 'url': 'https://t.co/v4zslG6Rsp', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1413797376100290561/photo/1', 'display_url': 'pic.twitter.com/v4zslG6Rsp', 'media_key': '3_1413797369217421318'}, {'start': 262, 'end': 285, 'url': 'https://t.co/v4zslG6Rsp', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1413797376100290561/photo/1', 'display_url': 'pic.twitter.com/v4zslG6Rsp', 'media_key': '3_1413797373608964096'}]}",[]
1413058797900386307,1072187272815149057,2021-07-08 08:54:05+00:00,,38,10,258,1,"Eine umfassende Analyse der Regierungsbilanz in NRW geben @MKreutzfeldt &amp; @BernhardPoetter in der TAZ:
https://t.co/ofyl3StqUb","{'mentions': [{'start': 58, 'end': 71, 'username': 'MKreutzfeldt', 'id': '581978005'}, {'start': 78, 'end': 94, 'username': 'BernhardPoetter', 'id': '978177156'}], 'urls': [{'start': 107, 'end': 130, 'url': 'https://t.co/ofyl3StqUb', 'expanded_url': 'https://taz.de/Klimapolitik-der-Christdemokraten/!5780751/', 'display_url': 'taz.de/Klimapolitik-d…', 'status': 200, 'unwound_url': 'https://taz.de/Klimapolitik-der-Christdemokraten/!5780751/'}]}",[]
1413058796658823169,1072187272815149057,2021-07-08 08:54:05+00:00,,362,37,1946,13,"Armin #Laschet will Deutschland wie NRW regieren:

– das Land ist Schlusslicht beim Ausbau Erneuerbarer
– sein Klimaschutzgesetz gefährdet jeden 2. Windkraftstandort
– allein der #Kohleausstieg macht 1,5°C unmöglich
– Klimaproteste werden kriminalisiert

Das ist eine Drohung.","{'hashtags': [{'start': 6, 'end': 14, 'tag': 'Laschet'}, {'start': 179, 'end': 193, 'tag': 'Kohleausstieg'}]}",[]
1412440496325152770,1072187272815149057,2021-07-06 15:57:10+00:00,,43,17,225,4,"Für 1,5°C brauchen wir den #Kohleausstieg2030.

Geht's nach Union &amp; SPD, werden wir die #Klimakrise noch 17 Jahre lang mit Kohle anheizen – und dafür noch Dörfer vernichten.

Der Kohlecountdown zeigt, wo es jetzt Druck braucht – und wie ihr mitmachen könnt:https://t.co/1m5GCbZLwB","{'urls': [{'start': 261, 'end': 284, 'url': 'https://t.co/1m5GCbZLwB', 'expanded_url': 'https://kohlecountdown.de', 'display_url': 'kohlecountdown.de', 'images': [{'url': 'https://pbs.twimg.com/news_img/1484083157687324677/MyR5G8_1?format=jpg&name=orig', 'width': 1600, 'height': 900}, {'url': 'https://pbs.twimg.com/news_img/1484083157687324677/MyR5G8_1?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Kohlecountdown', 'description': 'Der Kohlecountdown zeigt, wo wir auf dem Weg zu einem klimagerechten Kohleausstieg stehen.', 'unwound_url': 'https://kohlecountdown.de'}], 'hashtags': [{'start': 27, 'end': 45, 'tag': 'Kohleausstieg2030'}, {'start': 92, 'end': 103, 'tag': 'Klimakrise'}]}",[]
1412429003433054208,1072187272815149057,2021-07-06 15:11:30+00:00,,61,37,230,4,"💥 Wir brauchen DICH! 💥

Bestelle jetzt kostenlos Aufkleber, um den Globalen Klimastreik in deiner Schule und deiner Straße bekannt zu machen! Gemeinsam sorgen wir dafür, dass am 24.09. #AlleFürsKlima streiken! 🥳

👉 https://t.co/R6If1W1yaN 👈 https://t.co/ZGqqLDxJXA","{'urls': [{'start': 215, 'end': 238, 'url': 'https://t.co/R6If1W1yaN', 'expanded_url': 'http://fff.link/allefuersklima-sticker', 'display_url': 'fff.link/allefuersklima…', 'status': 200, 'unwound_url': 'https://tickets.fridaysforfuture.de/fff/allefuersklima/redeem?voucher=FFFOGS'}, {'start': 241, 'end': 264, 'url': 'https://t.co/ZGqqLDxJXA', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1412429003433054208/photo/1', 'display_url': 'pic.twitter.com/ZGqqLDxJXA', 'media_key': '3_1412428997351333891'}], 'hashtags': [{'start': 185, 'end': 199, 'tag': 'AlleFürsKlima'}]}",[]
1412401947957620740,1072187272815149057,2021-07-06 13:24:00+00:00,,1396,100,11805,49,"Wenn du erfährst, dass deiner Mutter deine Zukunft egal ist. https://t.co/9NQ0bY7Wg5","{'urls': [{'start': 61, 'end': 84, 'url': 'https://t.co/9NQ0bY7Wg5', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1412401947957620740/photo/1', 'display_url': 'pic.twitter.com/9NQ0bY7Wg5', 'media_key': '3_1412391093736509441'}]}",[]
1412395656769986561,1072187272815149057,2021-07-06 12:59:00+00:00,,7,15,268,2,"Küssen statt Kohle.

#TagDesKusses","{'hashtags': [{'start': 21, 'end': 34, 'tag': 'TagDesKusses'}]}",[]
1412387558277984257,1072187272815149057,2021-07-06 12:26:49+00:00,,404,42,2369,7,"Plakat: ""Klima schützen. Jobs schaffen""

Politik:
– die Einhaltung von 1,5°C verhindern
– vom BVerfG zurechtgestutzt werden

– 40.000 Jobs in der Windenergie vernichten
– 100.000 Arbeitsplätze im Solarbereich abwandern lassen
– den notwendigen sozial-ökologischen Umbau verhindern",None,[]
1411984271435350016,1072187272815149057,2021-07-05 09:44:18+00:00,,244,103,1488,25,Das Meer brennt übrigens schon wieder. https://t.co/g5JTS9czYx,"{'urls': [{'start': 39, 'end': 62, 'url': 'https://t.co/g5JTS9czYx', 'expanded_url': 'https://twitter.com/Liveuamap/status/1411759746944843776/video/1', 'display_url': 'pic.twitter.com/g5JTS9czYx', 'media_key': '7_1411759696197951496'}]}",[]
1411295939524956162,1072187272815149057,2021-07-03 12:09:07+00:00,,69,0,0,0,"RT @FFF_Frankfurt: Du brauchst noch einen Plan für den Sommer? 🗓️

13.08. Zentralstreik in Frankfurt ✊🔥
#Streikmituns

24.09. Globaler Klim…","{'mentions': [{'start': 3, 'end': 17, 'username': 'FFF_Frankfurt', 'id': '1096477961237291008'}], 'hashtags': [{'start': 104, 'end': 117, 'tag': 'Streikmituns'}]}",[]
1411286095262855168,1072187272815149057,2021-07-03 11:30:00+00:00,,230,29,2154,8,Läuft ja bekanntlich super. #Klimakrise https://t.co/FdStAMaInT,"{'urls': [{'start': 40, 'end': 63, 'url': 'https://t.co/FdStAMaInT', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1411286095262855168/photo/1', 'display_url': 'pic.twitter.com/FdStAMaInT', 'media_key': '3_1411281379103494151'}], 'hashtags': [{'start': 28, 'end': 39, 'tag': 'Klimakrise'}]}",[]
1411280547209416705,1072187272815149057,2021-07-03 11:07:57+00:00,,182,50,1063,14,"Der Ozean brennt.
Dürren bedrohen Hunderttausende.
Hitzewellen töten weltweit Menschen.
Die größte Ölraffinerie Rumäniens explodiert.

#FridaysForFuture kündigt einen weltweiten Streik zur Einhaltung der 1,5°C-Grenze und Solidarität mit den Betroffenen an.

Und die CDU? https://t.co/hfHAmLtbb1","{'urls': [{'start': 271, 'end': 294, 'url': 'https://t.co/hfHAmLtbb1', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1411280547209416705/photo/1', 'display_url': 'pic.twitter.com/hfHAmLtbb1', 'media_key': '3_1411279892340260864'}], 'hashtags': [{'start': 135, 'end': 152, 'tag': 'FridaysForFuture'}]}",[]
1411225689097900034,1072187272815149057,2021-07-03 07:29:58+00:00,,405,59,2437,12,"Spart euch das Gelaber von ""Brückentechnologien"", unendlichem ""grünen Wachstum"" und die Panikmache vor jeder Klima-Maßnahme.

Die Welt brennt. Es ist eure Verantwortung, uns da rauszuholen. #UprootTheSystem https://t.co/wgX1S6V6ip","{'urls': [{'start': 207, 'end': 230, 'url': 'https://t.co/wgX1S6V6ip', 'expanded_url': 'https://twitter.com/blkahn/status/1411074599803142146', 'display_url': 'twitter.com/blkahn/status/…'}], 'hashtags': [{'start': 190, 'end': 206, 'tag': 'UprootTheSystem'}]}","[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1286645331686350848', 'name': 'Dia de la Independencia (Grito de Dolores) ', 'description': 'This entity includes conversations about Dia de la Independencia (Grito de Dolores) for all years.'}}, {'domain': {'id': '119', 'name': 'Holiday', 'description': 'Holidays like Christmas or Halloween'}, 'entity': {'id': '1286645331686350848', 'name': 'Dia de la Independencia (Grito de Dolores) ', 'description': 'This entity includes conversations about Dia de la Independencia (Grito de Dolores) for all years.'}}]"
1411030552153559043,1072187272815149057,2021-07-02 18:34:33+00:00,,59,14,334,3,"💥 Mit Aktionen in ganz Deutschland haben wir heute den nächsten Globalen Klimastreik angekündigt.

👉 Unter https://t.co/1XeDfPI19T könnt ihr jetzt kostenlos Aufkleber bestellen und euer Profilbild upgraden, damit am 24.09. #AlleFürsKlima auf die Straße gehen! https://t.co/jXN2R2735W","{'urls': [{'start': 107, 'end': 130, 'url': 'https://t.co/1XeDfPI19T', 'expanded_url': 'http://xn--allefrsklima-hlb.de', 'display_url': 'allefürsklima.de', 'images': [{'url': 'https://pbs.twimg.com/news_img/1490447503459819524/Uv0gS4CY?format=jpg&name=orig', 'width': 1920, 'height': 1080}, {'url': 'https://pbs.twimg.com/news_img/1490447503459819524/Uv0gS4CY?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Klimastreik am 24. September – #AlleFürsKlima – Fridays for Future', 'description': 'Am 24. September gehen wir wieder auf die Straße unter dem Motto #AlleFürsKlima! Komm auch Du zum größten Klimastreik des Jahres. Hier findest du alle Infos!', 'unwound_url': 'https://fridaysforfuture.de/allefuersklima/'}, {'start': 260, 'end': 283, 'url': 'https://t.co/jXN2R2735W', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1411030552153559043/photo/1', 'display_url': 'pic.twitter.com/jXN2R2735W', 'media_key': '3_1411029859124580357'}, {'start': 260, 'end': 283, 'url': 'https://t.co/jXN2R2735W', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1411030552153559043/photo/1', 'display_url': 'pic.twitter.com/jXN2R2735W', 'media_key': '3_1411029859124580367'}, {'start': 260, 'end': 283, 'url': 'https://t.co/jXN2R2735W', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1411030552153559043/photo/1', 'display_url': 'pic.twitter.com/jXN2R2735W', 'media_key': '3_1411029859145506816'}, {'start': 260, 'end': 283, 'url': 'https://t.co/jXN2R2735W', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1411030552153559043/photo/1', 'display_url': 'pic.twitter.com/jXN2R2735W', 'media_key': '3_1411029859317465092'}], 'hashtags': [{'start': 223, 'end': 237, 'tag': 'AlleFürsKlima'}]}",[]
1410948873418428419,1072187272815149057,2021-07-02 13:10:00+00:00,,89,9,534,4,"🔥 BREAKING 🔥

On September 24th, #FridaysForFuture will strike for climate justice all over the the world.

While emissions are rising, our leaders are busy making empty promises &amp; fossil companies destroy our planet for the profit of a few.

So, join us to #UprootTheSystem 💥","{'hashtags': [{'start': 33, 'end': 50, 'tag': 'FridaysForFuture'}, {'start': 262, 'end': 278, 'tag': 'UprootTheSystem'}]}",[]
